company,linkedin_ids,linkedin_url,levels_slug,levels_status,base,total,years_experience,level,city,reported,source,source_url,date,notes,website,careers_url,hq_city,hq_country,employees,sector,year_founded,about
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,92928,136170,10,64,Barcelona,2025-07,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,91554,122072,13,64,Barcelona,2025-08,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,89248,155009,12,64,Madrid,2023-05,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,88846,119556,9,Senior SDE,Barcelona,2025-05,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,88000,133000,10,63,Barcelona,2024-10,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,87000,118000,14,Senior SDE,Barcelona,2025-09,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,86417,150874,8,Senior SDE,Barcelona,2024-11,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,82000,148000,15,Principal SDE,Madrid,2025-02,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,80317,106640,8,62,Barcelona,2026-05,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,80000,118000,13,62,Barcelona,2024-01,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,74000,107000,12,62,Barcelona,2023-02,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,73473,108881,25,64,Barcelona,2022-07,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,72604,96239,20,Senior SDE,Barcelona,2024-04,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,70471,120833,5,62,Barcelona,2022-06,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,69548,90155,7,62,Barcelona,2026-01,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,69520,126005,12,Senior SDE,Barcelona,2023-01,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,67542,121534,5,62,Barcelona,2022-08,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,66213,93885,7,62,Barcelona,2025-04,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,65427,107829,12,62,Barcelona,2022-08,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,61699,104801,7,62,Barcelona,2022-09,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,58831,115175,7,SDE II,Barcelona,2024-04,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,55324,55324,5,SDE,Madrid,2023-02,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,55213,73617,5,SDE II,Barcelona,2026-02,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,54667,65600,9,SDE,Barcelona,2025-03,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,51909,75504,5,60,Barcelona,2024-05,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,51793,89461,6,60,Barcelona,2025-03,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Midokura,,,midokura,resolved,85000,170000,12,L3,Barcelona,2022-05,levels.fyi,https://www.levels.fyi/companies/midokura/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Midokura,,,midokura,resolved,74000,77000,12,L3,Barcelona,2026-09,levels.fyi,https://www.levels.fyi/companies/midokura/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Midokura,,,midokura,resolved,47000,51700,6,L2,Barcelona,2021-04,levels.fyi,https://www.levels.fyi/companies/midokura/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Minsait,,https://www.linkedin.com/company/minsait,minsait,resolved,105000,105000,18,L3,Oviedo,2024-12,levels.fyi,https://www.levels.fyi/companies/minsait/salaries/software-engineer/locations/spain,2026-09-22,,https://www.minsait.com,,Alcobendas,ES,"10,001+",computers|e-commerce|professional-services|crisis-management,2016,
Minsait,,https://www.linkedin.com/company/minsait,minsait,resolved,75000,75000,16,L3,Valladolid,2024-12,levels.fyi,https://www.levels.fyi/companies/minsait/salaries/software-engineer/locations/spain,2026-09-22,,https://www.minsait.com,,Alcobendas,ES,"10,001+",computers|e-commerce|professional-services|crisis-management,2016,
Minsait,,https://www.linkedin.com/company/minsait,minsait,resolved,58000,68000,5,Senior Consultant,Malaga,2025-01,levels.fyi,https://www.levels.fyi/companies/minsait/salaries/software-engineer/locations/spain,2026-09-22,,https://www.minsait.com,,Alcobendas,ES,"10,001+",computers|e-commerce|professional-services|crisis-management,2016,
Minsait,,https://www.linkedin.com/company/minsait,minsait,resolved,55000,55000,15,Senior,Madrid,2022-08,levels.fyi,https://www.levels.fyi/companies/minsait/salaries/software-engineer/locations/spain,2026-09-22,,https://www.minsait.com,,Alcobendas,ES,"10,001+",computers|e-commerce|professional-services|crisis-management,2016,
Minsait,,https://www.linkedin.com/company/minsait,minsait,resolved,51000,63000,5,Senior Consultant,Burgos,2025-01,levels.fyi,https://www.levels.fyi/companies/minsait/salaries/software-engineer/locations/spain,2026-09-22,,https://www.minsait.com,,Alcobendas,ES,"10,001+",computers|e-commerce|professional-services|crisis-management,2016,
Minsait,,https://www.linkedin.com/company/minsait,minsait,resolved,50000,52600,5-10,,Madrid,2025-09,levels.fyi,https://www.levels.fyi/companies/minsait/salaries/software-engineer/locations/spain,2026-09-22,,https://www.minsait.com,,Alcobendas,ES,"10,001+",computers|e-commerce|professional-services|crisis-management,2016,
Minsait,,https://www.linkedin.com/company/minsait,minsait,resolved,44000,44000,7,Senior,Zaragoza,2025-07,levels.fyi,https://www.levels.fyi/companies/minsait/salaries/software-engineer/locations/spain,2026-09-22,,https://www.minsait.com,,Alcobendas,ES,"10,001+",computers|e-commerce|professional-services|crisis-management,2016,
Minsait,,https://www.linkedin.com/company/minsait,minsait,resolved,44000,44000,7,Senior,Zaragoza,2025-07,levels.fyi,https://www.levels.fyi/companies/minsait/salaries/software-engineer/locations/spain,2026-09-22,,https://www.minsait.com,,Alcobendas,ES,"10,001+",computers|e-commerce|professional-services|crisis-management,2016,
Minsait,,https://www.linkedin.com/company/minsait,minsait,resolved,43000,45000,7,L3,Sevilla,2026-05,levels.fyi,https://www.levels.fyi/companies/minsait/salaries/software-engineer/locations/spain,2026-09-22,,https://www.minsait.com,,Alcobendas,ES,"10,001+",computers|e-commerce|professional-services|crisis-management,2016,
Minsait,,https://www.linkedin.com/company/minsait,minsait,resolved,40000,40000,17,Senior,Oviedo,2025-12,levels.fyi,https://www.levels.fyi/companies/minsait/salaries/software-engineer/locations/spain,2026-09-22,,https://www.minsait.com,,Alcobendas,ES,"10,001+",computers|e-commerce|professional-services|crisis-management,2016,
Minsait,,https://www.linkedin.com/company/minsait,minsait,resolved,37000,37000,10,No,Barcelona,2026-06,levels.fyi,https://www.levels.fyi/companies/minsait/salaries/software-engineer/locations/spain,2026-09-22,,https://www.minsait.com,,Alcobendas,ES,"10,001+",computers|e-commerce|professional-services|crisis-management,2016,
Minsait,,https://www.linkedin.com/company/minsait,minsait,resolved,37000,37000,7,Medium,Barcelona,2025-05,levels.fyi,https://www.levels.fyi/companies/minsait/salaries/software-engineer/locations/spain,2026-09-22,,https://www.minsait.com,,Alcobendas,ES,"10,001+",computers|e-commerce|professional-services|crisis-management,2016,
Minsait,,https://www.linkedin.com/company/minsait,minsait,resolved,36400,36400,5,Mid Senior,Madrid,2024-10,levels.fyi,https://www.levels.fyi/companies/minsait/salaries/software-engineer/locations/spain,2026-09-22,,https://www.minsait.com,,Alcobendas,ES,"10,001+",computers|e-commerce|professional-services|crisis-management,2016,
Minsait,,https://www.linkedin.com/company/minsait,minsait,resolved,35000,35000,6,L2,Madrid,2025-06,levels.fyi,https://www.levels.fyi/companies/minsait/salaries/software-engineer/locations/spain,2026-09-22,,https://www.minsait.com,,Alcobendas,ES,"10,001+",computers|e-commerce|professional-services|crisis-management,2016,
Minsait,,https://www.linkedin.com/company/minsait,minsait,resolved,34000,34000,8,L2,Huelva,2025-03,levels.fyi,https://www.levels.fyi/companies/minsait/salaries/software-engineer/locations/spain,2026-09-22,,https://www.minsait.com,,Alcobendas,ES,"10,001+",computers|e-commerce|professional-services|crisis-management,2016,
Minsait,,https://www.linkedin.com/company/minsait,minsait,resolved,31600,31600,5,L2,Oviedo,2025-04,levels.fyi,https://www.levels.fyi/companies/minsait/salaries/software-engineer/locations/spain,2026-09-22,,https://www.minsait.com,,Alcobendas,ES,"10,001+",computers|e-commerce|professional-services|crisis-management,2016,
Mirantis,7793,https://www.linkedin.com/company/mirantis,mirantis,resolved,100000,100000,7,L3,Madrid,2025-11,levels.fyi,https://www.levels.fyi/companies/mirantis/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mirantis,7793,https://www.linkedin.com/company/mirantis,mirantis,resolved,81000,81000,10,Senior Engineer,Madrid,2026-03,levels.fyi,https://www.levels.fyi/companies/mirantis/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mirantis,7793,https://www.linkedin.com/company/mirantis,mirantis,resolved,80000,80000,10,Senior,Madrid,2025-04,levels.fyi,https://www.levels.fyi/companies/mirantis/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mirantis,7793,https://www.linkedin.com/company/mirantis,mirantis,resolved,80000,80000,10,Senior,Madrid,2025-01,levels.fyi,https://www.levels.fyi/companies/mirantis/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mirantis,7793,https://www.linkedin.com/company/mirantis,mirantis,resolved,65000,65000,7,L4,Madrid,2023-07,levels.fyi,https://www.levels.fyi/companies/mirantis/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mirantis,7793,https://www.linkedin.com/company/mirantis,mirantis,resolved,55000,55000,5,L2,Valencia,2024-01,levels.fyi,https://www.levels.fyi/companies/mirantis/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mitek Systems,395288,https://www.linkedin.com/company/miteksystems,mitek-systems,resolved,83000,104000,11+,,Barcelona,2023-01,levels.fyi,https://www.levels.fyi/companies/mitek-systems/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mitek Systems,395288,https://www.linkedin.com/company/miteksystems,mitek-systems,resolved,80000,91000,10,L3,Barcelona,2025-09,levels.fyi,https://www.levels.fyi/companies/mitek-systems/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mitek Systems,395288,https://www.linkedin.com/company/miteksystems,mitek-systems,resolved,75000,80000,14,Senior Machine Learning Engineer,Barcelona,2025-11,levels.fyi,https://www.levels.fyi/companies/mitek-systems/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mitek Systems,395288,https://www.linkedin.com/company/miteksystems,mitek-systems,resolved,71000,81000,15,Senior,Barcelona,2022-04,levels.fyi,https://www.levels.fyi/companies/mitek-systems/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mitek Systems,395288,https://www.linkedin.com/company/miteksystems,mitek-systems,resolved,70000,85000,6,Senior,Barcelona,2025-10,levels.fyi,https://www.levels.fyi/companies/mitek-systems/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mitek Systems,395288,https://www.linkedin.com/company/miteksystems,mitek-systems,resolved,68000,68000,5,Senior,Barcelona,2023-03,levels.fyi,https://www.levels.fyi/companies/mitek-systems/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mitek Systems,395288,https://www.linkedin.com/company/miteksystems,mitek-systems,resolved,66000,76000,5-10,L3,Barcelona,2023-02,levels.fyi,https://www.levels.fyi/companies/mitek-systems/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mitek Systems,395288,https://www.linkedin.com/company/miteksystems,mitek-systems,resolved,65000,69000,7,L3,Barcelona,2025-11,levels.fyi,https://www.levels.fyi/companies/mitek-systems/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mitek Systems,395288,https://www.linkedin.com/company/miteksystems,mitek-systems,resolved,64000,66000,5,Senior,Barcelona,2026-08,levels.fyi,https://www.levels.fyi/companies/mitek-systems/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mitek Systems,395288,https://www.linkedin.com/company/miteksystems,mitek-systems,resolved,52000,52000,5,Mid,Barcelona,2024-12,levels.fyi,https://www.levels.fyi/companies/mitek-systems/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mitek Systems,395288,https://www.linkedin.com/company/miteksystems,mitek-systems,resolved,50000,55000,7,,Barcelona,2025-01,levels.fyi,https://www.levels.fyi/companies/mitek-systems/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mitek Systems,395288,https://www.linkedin.com/company/miteksystems,mitek-systems,resolved,45000,59600,5,,Barcelona,2022-07,levels.fyi,https://www.levels.fyi/companies/mitek-systems/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
MoonPay,12596773,https://www.linkedin.com/company/moonpay,moonpay,resolved,80000,92250,6,Senior,Madrid,2025-10,levels.fyi,https://www.levels.fyi/companies/moonpay/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
MoonPay,12596773,https://www.linkedin.com/company/moonpay,moonpay,resolved,60000,80000,5,L3,Madrid,2025-04,levels.fyi,https://www.levels.fyi/companies/moonpay/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mozilla,13948,https://www.linkedin.com/company/mozilla-corporation,mozilla,resolved,78000,103000,14,P4,Madrid,2020-09,levels.fyi,https://www.levels.fyi/companies/mozilla/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Multiverse Computing,18863453,https://www.linkedin.com/company/multiversecomputing,multiverse-computing,resolved,60000,60000,5-10,L5,San Sebastian,2024-01,levels.fyi,https://www.levels.fyi/companies/multiverse-computing/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
